Time, r_SP, r_MV, w_output, w_y, r_u, w_output
147.8558,1,0.6499,0.3501,0.6499,0.3501,1
147.8616,1,0.6499,0.3501,0.6515,0.3501,1
147.8658,1,0.6499,0.3501,0.6515,0.3501,1
147.872,1,0.6499,0.3501,0.6515,0.3501,1
147.8766,1,0.6499,0.3501,0.6515,0.3501,1
147.906,1,0.6499,0.3501,0.6515,0.3501,1
147.9236,1,0.6499,0.3501,0.6515,0.3501,1
147.9309,1,0.6515,0.3501,0.6515,0.3501,1
148.0206,1,0.6515,0.3485,0.6515,0.3501,1
148.0328,1,0.6515,0.3485,0.6515,0.3501,1
148.0698,1,0.6515,0.3485,0.6515,0.3485,1
148.1543,1,0.6515,0.3485,0.6515,0.3485,1
148.2483,1,0.6515,0.3485,0.6515,0.3485,1
148.2906,1,0.6515,0.3485,0.6531,0.3485,1
148.3001,1,0.6515,0.3485,0.6531,0.3485,1
148.3147,1,0.6515,0.3485,0.6531,0.3485,1
148.3194,1,0.6515,0.3485,0.6531,0.3485,1
148.371,1,0.6515,0.3485,0.6531,0.3485,1
148.3851,1,0.6531,0.3485,0.6531,0.3485,1
148.3877,1,0.6531,0.3485,0.6531,0.3485,1
148.4615,1,0.6531,0.3469,0.6531,0.3485,1
148.4727,1,0.6531,0.3469,0.6531,0.3485,1
148.5138,1,0.6531,0.3469,0.6531,0.3469,1
148.597,1,0.6531,0.3469,0.6531,0.3469,1
148.6498,1,0.6531,0.3469,0.6546,0.3469,1
148.6648,1,0.6531,0.3469,0.6546,0.3469,1
148.6689,1,0.6546,0.3469,0.6546,0.3469,1
148.6917,1,0.6546,0.3469,0.6546,0.3469,1
148.7007,1,0.6546,0.3469,0.6546,0.3469,1
148.7161,1,0.6546,0.3469,0.6546,0.3469,1
148.7267,1,0.6546,0.3469,0.6546,0.3469,1
148.8278,1,0.6546,0.3469,0.6546,0.3469,1
148.8603,1,0.6546,0.3454,0.6546,0.3469,1
148.8716,1,0.6546,0.3454,0.6546,0.3469,1
148.8973,1,0.6546,0.3454,0.6546,0.3454,1
148.9971,1,0.6546,0.3454,0.6546,0.3454,1
148.9991,1,0.6546,0.3454,0.6561,0.3454,1
149.0029,1,0.6546,0.3454,0.6561,0.3454,1
149.0126,1,0.6561,0.3454,0.6561,0.3454,1
149.0459,1,0.6561,0.3454,0.6561,0.3454,1
149.0563,1,0.6561,0.3454,0.6561,0.3454,1
149.0805,1,0.6561,0.3454,0.6561,0.3454,1
149.0811,1,0.6561,0.3454,0.6561,0.3454,1
149.1829,1,0.6561,0.3454,0.6561,0.3454,1
149.2075,1,0.6561,0.3439,0.6561,0.3454,1
149.2184,1,0.6561,0.3439,0.6561,0.3454,1
149.252,1,0.6561,0.3439,0.6561,0.3439,1
149.3493,1,0.6561,0.3439,0.6561,0.3439,1
149.4181,1,0.6561,0.3439,0.6561,0.3439,1
149.454,1,0.6561,0.3439,0.6561,0.3439,1
149.4639,1,0.6561,0.3439,0.6561,0.3439,1
149.478,1,0.6561,0.3439,0.6576,0.3439,1
149.4831,1,0.6561,0.3439,0.6576,0.3439,1
149.489,1,0.6561,0.3439,0.6576,0.3439,1
149.5057,1,0.6561,0.3439,0.6576,0.3439,1
149.5298,1,0.6576,0.3439,0.6576,0.3439,1
149.6129,1,0.6576,0.3424,0.6576,0.3439,1
149.6241,1,0.6576,0.3424,0.6576,0.3439,1
149.6863,1,0.6576,0.3424,0.6576,0.3424,1
149.788,1,0.6576,0.3424,0.6576,0.3424,1
149.8754,1,0.6576,0.3424,0.6576,0.3424,1
149.9258,1,0.6576,0.3424,0.659,0.3424,1
149.935,1,0.6576,0.3424,0.659,0.3424,1
149.962,1,0.6576,0.3424,0.659,0.3424,1
149.9728,1,0.6576,0.3424,0.659,0.3424,1
149.9762,1,0.659,0.3424,0.659,0.3424,1
150.0015,1,0.659,0.3424,0.659,0.3424,1
150.0345,1,0.659,0.3424,0.659,0.3424,1
150.1222,1,0.659,0.341,0.659,0.3424,1
150.1331,1,0.659,0.341,0.659,0.3424,1
150.1602,1,0.659,0.341,0.659,0.341,1
150.2999,1,0.659,0.341,0.659,0.341,1
150.3059,1,0.659,0.341,0.659,0.341,1
150.3086,1,0.659,0.341,0.659,0.341,1
150.3189,1,0.659,0.341,0.659,0.341,1
150.3218,1,0.659,0.341,0.6605,0.341,1
150.326,1,0.659,0.341,0.6605,0.341,1
150.3476,1,0.6605,0.341,0.6605,0.341,1
150.3608,1,0.6605,0.341,0.6605,0.341,1
150.3931,1,0.6605,0.341,0.6605,0.341,1
150.4636,1,0.6605,0.3395,0.6605,0.341,1
150.4745,1,0.6605,0.3395,0.6605,0.341,1
150.497,1,0.6605,0.3395,0.6605,0.3395,1
150.6222,1,0.6605,0.3395,0.6605,0.3395,1
150.6624,1,0.6605,0.3395,0.6605,0.3395,1
150.7043,1,0.6605,0.3395,0.6605,0.3395,1
150.7159,1,0.6605,0.3395,0.6605,0.3395,1
150.7411,1,0.6605,0.3395,0.6619,0.3395,1
150.7467,1,0.6605,0.3395,0.6619,0.3395,1
150.7773,1,0.6619,0.3395,0.6619,0.3395,1
150.8377,1,0.6619,0.3395,0.6619,0.3395,1
150.8905,1,0.6619,0.3395,0.6619,0.3395,1
150.9606,1,0.6619,0.3381,0.6619,0.3395,1
150.9724,1,0.6619,0.3381,0.6619,0.3395,1
150.9989,1,0.6619,0.3381,0.6619,0.3381,1
151.0916,1,0.6619,0.3381,0.6619,0.3381,1
151.1537,1,0.6619,0.3381,0.6619,0.3381,1
151.1542,1,0.6619,0.3381,0.6619,0.3381,1
151.1573,1,0.6619,0.3381,0.6619,0.3381,1
151.1581,1,0.6619,0.3381,0.6619,0.3381,1
151.1888,1,0.6619,0.3381,0.6633,0.3381,1
151.1993,1,0.6619,0.3381,0.6633,0.3381,1
151.2345,1,0.6619,0.3381,0.6633,0.3381,1
151.2654,1,0.6633,0.3381,0.6633,0.3381,1
151.3507,1,0.6633,0.3367,0.6633,0.3381,1
151.3614,1,0.6633,0.3367,0.6633,0.3381,1
151.3881,1,0.6633,0.3367,0.6633,0.3367,1
151.4961,1,0.6633,0.3367,0.6633,0.3367,1
151.5602,1,0.6633,0.3367,0.6633,0.3367,1
151.5695,1,0.6633,0.3367,0.6633,0.3367,1
151.5791,1,0.6633,0.3367,0.6633,0.3367,1
151.5945,1,0.6633,0.3367,0.6647,0.3367,1
151.6001,1,0.6633,0.3367,0.6647,0.3367,1
151.6047,1,0.6633,0.3367,0.6647,0.3367,1
151.6229,1,0.6633,0.3367,0.6647,0.3367,1
151.6472,1,0.6647,0.3367,0.6647,0.3367,1
151.795,1,0.6647,0.3353,0.6647,0.3367,1
151.8485,1,0.6647,0.3353,0.6647,0.3353,1
151.8934,1,0.6647,0.3353,0.6647,0.3353,1
152.0139,1,0.6647,0.3353,0.6647,0.3353,1
152.0239,1,0.6647,0.3353,0.6647,0.3353,1
152.0315,1,0.6647,0.3353,0.6647,0.3353,1
152.0708,1,0.6647,0.3353,0.6647,0.3353,1
152.1084,1,0.6647,0.3353,0.6647,0.3353,1
152.2087,1,0.6647,0.3353,0.6661,0.3353,1
152.2198,1,0.6647,0.3353,0.6661,0.3353,1
152.2463,1,0.6661,0.3353,0.6661,0.3353,1
152.2569,1,0.6661,0.3353,0.6661,0.3353,1
152.3248,1,0.6661,0.3339,0.6661,0.3353,1
152.3371,1,0.6661,0.3339,0.6661,0.3353,1
152.3742,1,0.6661,0.3339,0.6661,0.3339,1
152.4679,1,0.6661,0.3339,0.6661,0.3339,1
152.5161,1,0.6661,0.3339,0.6674,0.3339,1
152.5414,1,0.6661,0.3339,0.6674,0.3339,1
152.5506,1,0.6661,0.3339,0.6674,0.3339,1
152.5686,1,0.6661,0.3339,0.6674,0.3339,1
152.5738,1,0.6661,0.3339,0.6674,0.3339,1
152.6092,1,0.6661,0.3339,0.6674,0.3339,1
152.6352,1,0.6661,0.3339,0.6674,0.3339,1
152.7062,1,0.6674,0.3339,0.6674,0.3339,1
152.7955,1,0.6674,0.3326,0.6674,0.3339,1
152.8473,1,0.6674,0.3326,0.6674,0.3326,1
152.8626,1,0.6674,0.3326,0.6674,0.3326,1
152.9536,1,0.6674,0.3326,0.6674,0.3326,1
152.9642,1,0.6674,0.3326,0.6674,0.3326,1
153.0327,1,0.6674,0.3326,0.6674,0.3326,1
153.0385,1,0.6674,0.3326,0.6674,0.3326,1
153.0768,1,0.6674,0.3326,0.6674,0.3326,1
153.1121,1,0.6674,0.3326,0.6688,0.3326,1
153.1234,1,0.6674,0.3326,0.6688,0.3326,1
153.158,1,0.6674,0.3326,0.6688,0.3326,1
153.1889,1,0.6688,0.3326,0.6688,0.3326,1
153.2761,1,0.6688,0.3312,0.6688,0.3326,1
153.2866,1,0.6688,0.3312,0.6688,0.3326,1
153.3137,1,0.6688,0.3312,0.6688,0.3312,1
153.44,1,0.6688,0.3312,0.6688,0.3312,1
153.4645,1,0.6688,0.3312,0.6701,0.3312,1
153.4819,1,0.6688,0.3312,0.6701,0.3312,1
153.4873,1,0.6701,0.3312,0.6701,0.3312,1
153.5047,1,0.6701,0.3312,0.6701,0.3312,1
153.5141,1,0.6701,0.3312,0.6701,0.3312,1
153.5321,1,0.6701,0.3312,0.6701,0.3312,1
153.5406,1,0.6701,0.3312,0.6701,0.3312,1
153.6145,1,0.6701,0.3312,0.6701,0.3312,1
153.624,1,0.6701,0.3299,0.6701,0.3312,1
153.6347,1,0.6701,0.3299,0.6701,0.3312,1
153.6991,1,0.6701,0.3299,0.6701,0.3299,1
153.8006,1,0.6701,0.3299,0.6701,0.3299,1
153.807,1,0.6701,0.3299,0.6701,0.3299,1
153.8114,1,0.6701,0.3299,0.6714,0.3299,1
153.821,1,0.6701,0.3299,0.6714,0.3299,1
153.8703,1,0.6701,0.3299,0.6714,0.3299,1
153.8812,1,0.6701,0.3299,0.6714,0.3299,1
153.9014,1,0.6714,0.3299,0.6714,0.3299,1
153.9047,1,0.6714,0.3299,0.6714,0.3299,1
153.919,1,0.6714,0.3299,0.6714,0.3299,1
153.9919,1,0.6714,0.3286,0.6714,0.3299,1
154.0049,1,0.6714,0.3286,0.6714,0.3299,1
154.0293,1,0.6714,0.3286,0.6714,0.3286,1
154.1467,1,0.6714,0.3286,0.6714,0.3286,1
154.1938,1,0.6714,0.3286,0.6714,0.3286,1
154.2099,1,0.6714,0.3286,0.6714,0.3286,1
154.219,1,0.6714,0.3286,0.6727,0.3286,1
154.2208,1,0.6714,0.3286,0.6727,0.3286,1
154.2245,1,0.6714,0.3286,0.6727,0.3286,1
154.2304,1,0.6714,0.3286,0.6727,0.3286,1
154.2569,1,0.6727,0.3286,0.6727,0.3286,1
154.2797,1,0.6727,0.3286,0.6727,0.3286,1
154.3548,1,0.6727,0.3273,0.6727,0.3286,1
154.3665,1,0.6727,0.3273,0.6727,0.3286,1
154.391,1,0.6727,0.3273,0.6727,0.3273,1
154.5019,1,0.6727,0.3273,0.6727,0.3273,1
154.5397,1,0.6727,0.3273,0.6727,0.3273,1
154.54,1,0.6727,0.3273,0.6727,0.3273,1
154.5488,1,0.6727,0.3273,0.6727,0.3273,1
154.5509,1,0.6727,0.3273,0.6727,0.3273,1
154.5641,1,0.6727,0.3273,0.674,0.3273,1
154.5754,1,0.6727,0.3273,0.674,0.3273,1
154.6075,1,0.6727,0.3273,0.674,0.3273,1
154.6317,1,0.674,0.3273,0.674,0.3273,1
154.7078,1,0.674,0.326,0.674,0.3273,1
154.7207,1,0.674,0.326,0.674,0.3273,1
154.7446,1,0.674,0.326,0.674,0.326,1
154.8222,1,0.674,0.326,0.674,0.326,1
154.8868,1,0.674,0.326,0.674,0.326,1
154.9656,1,0.674,0.326,0.6752,0.326,1
154.9754,1,0.674,0.326,0.6752,0.326,1
154.9921,1,0.674,0.326,0.6752,0.326,1
155.0036,1,0.674,0.326,0.6752,0.326,1
155.0514,1,0.6752,0.326,0.6752,0.326,1
155.0538,1,0.6752,0.326,0.6752,0.326,1
155.0675,1,0.6752,0.326,0.6752,0.326,1
155.1425,1,0.6752,0.3248,0.6752,0.326,1
155.1557,1,0.6752,0.3248,0.6752,0.326,1
155.1797,1,0.6752,0.3248,0.6752,0.3248,1
155.2725,1,0.6752,0.3248,0.6752,0.3248,1
155.2855,1,0.6752,0.3248,0.6764,0.3248,1
155.2895,1,0.6752,0.3248,0.6764,0.3248,1
155.2914,1,0.6752,0.3248,0.6764,0.3248,1
155.2974,1,0.6764,0.3248,0.6764,0.3248,1
155.3013,1,0.6764,0.3248,0.6764,0.3248,1
155.3414,1,0.6764,0.3248,0.6764,0.3248,1
155.3544,1,0.6764,0.3248,0.6764,0.3248,1
155.3761,1,0.6764,0.3248,0.6764,0.3248,1
155.4556,1,0.6764,0.3236,0.6764,0.3248,1
155.4678,1,0.6764,0.3236,0.6764,0.3248,1
155.4921,1,0.6764,0.3236,0.6764,0.3236,1
155.5846,1,0.6764,0.3236,0.6764,0.3236,1
155.6005,1,0.6764,0.3236,0.6764,0.3236,1
155.7407,1,0.6764,0.3236,0.6777,0.3236,1
155.7504,1,0.6764,0.3236,0.6777,0.3236,1
155.7872,1,0.6764,0.3236,0.6777,0.3236,1
155.796,1,0.6764,0.3236,0.6777,0.3236,1
155.8107,1,0.6777,0.3236,0.6777,0.3236,1
155.833,1,0.6777,0.3236,0.6777,0.3236,1
155.8475,1,0.6777,0.3236,0.6777,0.3236,1
155.9275,1,0.6777,0.3223,0.6777,0.3236,1
155.939,1,0.6777,0.3223,0.6777,0.3236,1
155.9659,1,0.6777,0.3223,0.6777,0.3223,1
156.0783,1,0.6777,0.3223,0.6777,0.3223,1
156.1146,1,0.6777,0.3223,0.6777,0.3223,1
156.1278,1,0.6777,0.3223,0.6789,0.3223,1
156.1405,1,0.6777,0.3223,0.6789,0.3223,1
156.193,1,0.6777,0.3223,0.6789,0.3223,1
156.2041,1,0.6777,0.3223,0.6789,0.3223,1
156.2175,1,0.6789,0.3223,0.6789,0.3223,1
156.2591,1,0.6789,0.3223,0.6789,0.3223,1
156.2758,1,0.6789,0.3223,0.6789,0.3223,1
156.352,1,0.6789,0.3211,0.6789,0.3223,1
156.3649,1,0.6789,0.3211,0.6789,0.3223,1
156.3891,1,0.6789,0.3211,0.6789,0.3211,1
156.489,1,0.6789,0.3211,0.6789,0.3211,1
156.4941,1,0.6789,0.3211,0.6801,0.3211,1
156.5004,1,0.6789,0.3211,0.6801,0.3211,1
156.5024,1,0.6801,0.3211,0.6801,0.3211,1
156.547,1,0.6801,0.3211,0.6801,0.3211,1
156.5717,1,0.6801,0.3211,0.6801,0.3211,1
156.6125,1,0.6801,0.3211,0.6801,0.3211,1
156.6126,1,0.6801,0.3211,0.6801,0.3211,1
156.6302,1,0.6801,0.3211,0.6801,0.3211,1
156.7039,1,0.6801,0.3199,0.6801,0.3211,1
156.7146,1,0.6801,0.3199,0.6801,0.3211,1
156.7431,1,0.6801,0.3199,0.6801,0.3199,1
156.8427,1,0.6801,0.3199,0.6812,0.3199,1
156.8748,1,0.6801,0.3199,0.6812,0.3199,1
156.8765,1,0.6801,0.3199,0.6812,0.3199,1
156.8883,1,0.6812,0.3199,0.6812,0.3199,1
156.9345,1,0.6812,0.3199,0.6812,0.3199,1
156.9443,1,0.6812,0.3199,0.6812,0.3199,1
156.9738,1,0.6812,0.3199,0.6812,0.3199,1
157.0104,1,0.6812,0.3199,0.6812,0.3199,1
157.0492,1,0.6812,0.3199,0.6812,0.3199,1
157.1099,1,0.6812,0.3188,0.6812,0.3199,1
157.1215,1,0.6812,0.3188,0.6812,0.3199,1
157.1461,1,0.6812,0.3188,0.6812,0.3188,1
157.2413,1,0.6812,0.3188,0.6812,0.3188,1
157.2636,1,0.6812,0.3188,0.6812,0.3188,1
157.3138,1,0.6812,0.3188,0.6824,0.3188,1
157.3242,1,0.6812,0.3188,0.6824,0.3188,1
157.3255,1,0.6812,0.3188,0.6824,0.3188,1
157.3289,1,0.6812,0.3188,0.6824,0.3188,1
157.367,1,0.6812,0.3188,0.6824,0.3188,1
157.3855,1,0.6812,0.3188,0.6824,0.3188,1
157.39,1,0.6824,0.3188,0.6824,0.3188,1
157.4661,1,0.6824,0.3176,0.6824,0.3188,1
157.4775,1,0.6824,0.3176,0.6824,0.3188,1
157.5043,1,0.6824,0.3176,0.6824,0.3176,1
157.5966,1,0.6824,0.3176,0.6824,0.3176,1
157.6299,1,0.6824,0.3176,0.6824,0.3176,1
157.7752,1,0.6824,0.3176,0.6824,0.3176,1
157.7861,1,0.6824,0.3176,0.6824,0.3176,1
157.8136,1,0.6824,0.3176,0.6824,0.3176,1
158.5097,1,0.6824,0.3176,0.6835,0.3176,1
158.5203,1,0.6824,0.3176,0.6835,0.3176,1
158.5683,1,0.6835,0.3176,0.6835,0.3176,1
158.6587,1,0.6835,0.3165,0.6835,0.3176,1
158.6647,1,0.6835,0.3165,0.6835,0.3176,1
158.6699,1,0.6835,0.3165,0.6835,0.3165,1
158.6988,1,0.6835,0.3165,0.6835,0.3165,1
158.8052,1,0.6835,0.3165,0.6835,0.3165,1
158.8097,1,0.6835,0.3165,0.6835,0.3165,1
158.8112,1,0.6835,0.3165,0.6835,0.3165,1
158.8294,1,0.6835,0.3165,0.6835,0.3165,1
158.8842,1,0.6835,0.3165,0.6846,0.3165,1
158.8951,1,0.6835,0.3165,0.6846,0.3165,1
158.9226,1,0.6846,0.3165,0.6846,0.3165,1
158.9598,1,0.6846,0.3165,0.6846,0.3165,1
158.9936,1,0.6846,0.3165,0.6846,0.3165,1
159.0656,1,0.6846,0.3154,0.6846,0.3165,1
159.0767,1,0.6846,0.3154,0.6846,0.3165,1
159.1002,1,0.6846,0.3154,0.6846,0.3154,1
159.1979,1,0.6846,0.3154,0.6846,0.3154,1
159.2145,1,0.6846,0.3154,0.6846,0.3154,1
159.3062,1,0.6846,0.3154,0.6846,0.3154,1
159.3186,1,0.6846,0.3154,0.6846,0.3154,1
159.3319,1,0.6846,0.3154,0.6858,0.3154,1
159.336,1,0.6846,0.3154,0.6858,0.3154,1
159.3525,1,0.6858,0.3154,0.6858,0.3154,1
159.397,1,0.6858,0.3154,0.6858,0.3154,1
159.4209,1,0.6858,0.3154,0.6858,0.3154,1
159.4907,1,0.6858,0.3142,0.6858,0.3154,1
159.5022,1,0.6858,0.3142,0.6858,0.3154,1
159.5453,1,0.6858,0.3142,0.6858,0.3142,1
159.6384,1,0.6858,0.3142,0.6858,0.3142,1
159.7014,1,0.6858,0.3142,0.6858,0.3142,1
159.7487,1,0.6858,0.3142,0.6869,0.3142,1
159.7586,1,0.6858,0.3142,0.6869,0.3142,1
159.7986,1,0.6858,0.3142,0.6869,0.3142,1
159.804,1,0.6858,0.3142,0.6869,0.3142,1
159.8086,1,0.6858,0.3142,0.6869,0.3142,1
159.8189,1,0.6858,0.3142,0.6869,0.3142,1
159.8248,1,0.6869,0.3142,0.6869,0.3142,1
159.8912,1,0.6869,0.3131,0.6869,0.3142,1
159.9051,1,0.6869,0.3131,0.6869,0.3142,1
159.943,1,0.6869,0.3131,0.6869,0.3131,1
160.0332,1,0.6869,0.3131,0.6869,0.3131,1
160.1325,1,0.6869,0.3131,0.6869,0.3131,1
160.1478,1,0.6869,0.3131,0.6869,0.3131,1
160.1561,1,0.6869,0.3131,0.6869,0.3131,1
160.1757,1,0.6869,0.3131,0.6879,0.3131,1
160.1857,1,0.6869,0.3131,0.6879,0.3131,1
160.188,1,0.6869,0.3131,0.6879,0.3131,1
160.2204,1,0.6869,0.3131,0.6879,0.3131,1
160.2565,1,0.6879,0.3131,0.6879,0.3131,1
160.3556,1,0.6879,0.3121,0.6879,0.3131,1
160.367,1,0.6879,0.3121,0.6879,0.3131,1
160.3913,1,0.6879,0.3121,0.6879,0.3121,1
160.5198,1,0.6879,0.3121,0.689,0.3121,1
160.5259,1,0.6879,0.3121,0.689,0.3121,1
160.5473,1,0.6879,0.3121,0.689,0.3121,1
160.558,1,0.689,0.3121,0.689,0.3121,1
160.587,1,0.689,0.3121,0.689,0.3121,1
160.5912,1,0.689,0.3121,0.689,0.3121,1
160.6362,1,0.689,0.3121,0.689,0.3121,1
160.6598,1,0.689,0.3121,0.689,0.3121,1
160.6738,1,0.689,0.3121,0.689,0.3121,1
160.7157,1,0.689,0.311,0.689,0.3121,1
160.7293,1,0.689,0.311,0.689,0.3121,1
160.7545,1,0.689,0.311,0.689,0.311,1
160.8352,1,0.689,0.311,0.689,0.311,1
160.9017,1,0.689,0.311,0.6901,0.311,1
160.9116,1,0.689,0.311,0.6901,0.311,1
160.9396,1,0.689,0.311,0.6901,0.311,1
160.9883,1,0.689,0.311,0.6901,0.311,1
160.9927,1,0.689,0.311,0.6901,0.311,1
161.0039,1,0.689,0.311,0.6901,0.311,1
161.016,1,0.6901,0.311,0.6901,0.311,1
161.0403,1,0.6901,0.311,0.6901,0.311,1
161.1074,1,0.6901,0.3099,0.6901,0.311,1
161.1186,1,0.6901,0.3099,0.6901,0.311,1
161.1447,1,0.6901,0.3099,0.6901,0.3099,1
161.2494,1,0.6901,0.3099,0.6901,0.3099,1
161.308,1,0.6901,0.3099,0.6901,0.3099,1
161.3372,1,0.6901,0.3099,0.6901,0.3099,1
161.3465,1,0.6901,0.3099,0.6901,0.3099,1
161.3775,1,0.6901,0.3099,0.6911,0.3099,1
161.3894,1,0.6901,0.3099,0.6911,0.3099,1
161.4109,1,0.6901,0.3099,0.6911,0.3099,1
161.4497,1,0.6901,0.3099,0.6911,0.3099,1
161.4542,1,0.6911,0.3099,0.6911,0.3099,1
161.5444,1,0.6911,0.3089,0.6911,0.3099,1
161.5555,1,0.6911,0.3089,0.6911,0.3099,1
161.5821,1,0.6911,0.3089,0.6911,0.3089,1
161.7222,1,0.6911,0.3089,0.6911,0.3089,1
161.7501,1,0.6911,0.3089,0.6911,0.3089,1
161.8432,1,0.6911,0.3089,0.6921,0.3089,1
161.8534,1,0.6911,0.3089,0.6921,0.3089,1
161.8892,1,0.6911,0.3089,0.6921,0.3089,1
161.9124,1,0.6911,0.3089,0.6921,0.3089,1
161.9229,1,0.6911,0.3089,0.6921,0.3089,1
161.9692,1,0.6921,0.3089,0.6921,0.3089,1
161.9942,1,0.6921,0.3089,0.6921,0.3089,1
162.0894,1,0.6921,0.3079,0.6921,0.3089,1
162.1025,1,0.6921,0.3079,0.6921,0.3089,1
162.1303,1,0.6921,0.3079,0.6921,0.3079,1
162.2312,1,0.6921,0.3079,0.6921,0.3079,1
162.2423,1,0.6921,0.3079,0.6921,0.3079,1
162.3116,1,0.6921,0.3079,0.6931,0.3079,1
162.3226,1,0.6921,0.3079,0.6931,0.3079,1
162.3577,1,0.6921,0.3079,0.6931,0.3079,1
162.4027,1,0.6921,0.3079,0.6931,0.3079,1
162.4119,1,0.6921,0.3079,0.6931,0.3079,1
162.4344,1,0.6931,0.3079,0.6931,0.3079,1
162.4488,1,0.6931,0.3079,0.6931,0.3079,1
162.5487,1,0.6931,0.3069,0.6931,0.3079,1
162.5609,1,0.6931,0.3069,0.6931,0.3079,1
162.5933,1,0.6931,0.3069,0.6931,0.3069,1
162.7039,1,0.6931,0.3069,0.6931,0.3069,1
162.7446,1,0.6931,0.3069,0.6931,0.3069,1
162.7505,1,0.6931,0.3069,0.6931,0.3069,1
162.7544,1,0.6931,0.3069,0.6931,0.3069,1
162.7653,1,0.6931,0.3069,0.6941,0.3069,1
162.776,1,0.6931,0.3069,0.6941,0.3069,1
162.7831,1,0.6931,0.3069,0.6941,0.3069,1
162.8033,1,0.6931,0.3069,0.6941,0.3069,1
162.8184,1,0.6941,0.3069,0.6941,0.3069,1
162.9079,1,0.6941,0.3059,0.6941,0.3069,1
162.9185,1,0.6941,0.3059,0.6941,0.3069,1
162.9437,1,0.6941,0.3059,0.6941,0.3059,1
163.0562,1,0.6941,0.3059,0.6941,0.3059,1
163.1057,1,0.6941,0.3059,0.6941,0.3059,1
163.142,1,0.6941,0.3059,0.6941,0.3059,1
163.151,1,0.6941,0.3059,0.6941,0.3059,1
163.1949,1,0.6941,0.3059,0.6951,0.3059,1
163.2053,1,0.6941,0.3059,0.6951,0.3059,1
163.2463,1,0.6941,0.3059,0.6951,0.3059,1
163.2659,1,0.6941,0.3059,0.6951,0.3059,1
163.2712,1,0.6951,0.3059,0.6951,0.3059,1
163.3638,1,0.6951,0.3049,0.6951,0.3059,1
163.3766,1,0.6951,0.3049,0.6951,0.3059,1
163.4026,1,0.6951,0.3049,0.6951,0.3049,1
163.5006,1,0.6951,0.3049,0.6951,0.3049,1
163.5256,1,0.6951,0.3049,0.6951,0.3049,1
163.5281,1,0.6951,0.3049,0.6961,0.3049,1
163.5326,1,0.6951,0.3049,0.6961,0.3049,1
163.5347,1,0.6961,0.3049,0.6961,0.3049,1
163.6207,1,0.6961,0.3049,0.6961,0.3049,1
163.6321,1,0.6961,0.3049,0.6961,0.3049,1
163.6431,1,0.6961,0.3049,0.6961,0.3049,1
163.6698,1,0.6961,0.3049,0.6961,0.3049,1
163.76,1,0.6961,0.3039,0.6961,0.3049,1
163.7742,1,0.6961,0.3039,0.6961,0.3049,1
163.8139,1,0.6961,0.3039,0.6961,0.3039,1
163.9108,1,0.6961,0.3039,0.6961,0.3039,1
163.9164,1,0.6961,0.3039,0.6961,0.3039,1
164.0292,1,0.6961,0.3039,0.6961,0.3039,1
164.0417,1,0.6961,0.3039,0.6961,0.3039,1
164.056,1,0.6961,0.3039,0.6971,0.3039,1
164.0601,1,0.6961,0.3039,0.6971,0.3039,1
164.0774,1,0.6961,0.3039,0.6971,0.3039,1
164.1181,1,0.6971,0.3039,0.6971,0.3039,1
164.1441,1,0.6971,0.3039,0.6971,0.3039,1
164.1918,1,0.6971,0.3029,0.6971,0.3039,1
164.2029,1,0.6971,0.3029,0.6971,0.3039,1
164.2436,1,0.6971,0.3029,0.6971,0.3029,1
164.3514,1,0.6971,0.3029,0.6971,0.3029,1
164.3949,1,0.6971,0.3029,0.6971,0.3029,1
164.4316,1,0.6971,0.3029,0.698,0.3029,1
164.4438,1,0.6971,0.3029,0.698,0.3029,1
164.4573,1,0.6971,0.3029,0.698,0.3029,1
164.4621,1,0.6971,0.3029,0.698,0.3029,1
164.4794,1,0.6971,0.3029,0.698,0.3029,1
164.4866,1,0.6971,0.3029,0.698,0.3029,1
164.514,1,0.698,0.3029,0.698,0.3029,1
164.5958,1,0.698,0.302,0.698,0.3029,1
164.6098,1,0.698,0.302,0.698,0.3029,1
164.6456,1,0.698,0.302,0.698,0.302,1
164.7728,1,0.698,0.302,0.698,0.302,1
164.7798,1,0.698,0.302,0.698,0.302,1
164.7852,1,0.698,0.302,0.698,0.302,1
164.7962,1,0.698,0.302,0.698,0.302,1
164.8049,1,0.698,0.302,0.6989,0.302,1
164.8083,1,0.698,0.302,0.6989,0.302,1
164.8238,1,0.698,0.302,0.6989,0.302,1
