Time, r_SP, r_MV, w_output, r_u, w_y, w_output
331.7260, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
331.7306, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
331.7396, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
331.8041, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
331.8563, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
331.8482, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
331.8833, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
331.9109, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
332.0364, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
332.1414, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
332.8764, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
332.8825, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
332.8863, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
332.8906, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
332.9067, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
332.9093, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
332.9140, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
332.9185, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
332.9552, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.0035, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.1033, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.1065, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.1128, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.1367, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.1414, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.1458, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.1885, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.1996, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.2298, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.2615, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.2728, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.3030, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.4285, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.4466, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.4576, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.4623, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.4712, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.4814, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.5094, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.5317, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.5335, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.5567, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.5674, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.5958, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.7375, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.7455, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.7508, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.7513, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.7550, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.7709, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.8307, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.8982, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.9195, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.9389, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.9500, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
333.9779, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.1024, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.1207, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.1404, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.1448, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.1682, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.1926, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.2061, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.2177, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.2419, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.2612, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.2721, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.2963, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.3766, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.3930, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.3947, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.4608, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.4706, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.4755, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.4782, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.4841, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.5463, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.5678, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.5725, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.5915, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.7038, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.7091, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.7205, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.7298, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.7687, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.7751, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.7849, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.8090, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.8552, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.9146, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.9259, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
334.9525, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.0568, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.1421, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.1447, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.1517, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.1629, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.2260, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.2353, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.2821, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.2928, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.3050, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.3282, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.3296, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.4551, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.4791, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.5000, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.5094, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.5090, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.5477, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.5648, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.5700, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.6028, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.6144, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.6278, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.6381, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.7827, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.7892, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.7923, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.9611, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.9732, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
335.9730, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.0719, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.1022, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.1221, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.1536, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.1657, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.1944, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.2994, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.3564, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.3631, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.3681, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.3721, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.3772, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.3774, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.3888, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.4197, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.4224, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.4423, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.4554, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.5806, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.5921, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.5967, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.6065, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.6372, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.6417, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.6641, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.6706, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.6782, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.6879, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.6745, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.7438, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.8373, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.9173, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.9195, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.9239, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.9729, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.9780, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.9862, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
336.9919, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.0050, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.0273, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.0310, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.0548, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.1804, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.1994, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.2174, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.2263, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.2272, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.2469, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.2560, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.3011, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.3250, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.3346, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.3616, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.3874, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.4740, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.4805, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.5506, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.5582, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.5686, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.6283, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.6332, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.6376, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.6499, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.6517, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.6625, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.6884, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.8013, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.8123, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.8254, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.8861, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.8968, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.9022, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.9142, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.9327, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.9436, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.9530, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
337.9945, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.0212, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.1377, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.1442, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.1460, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.1480, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.1519, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.2144, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.2175, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.2287, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.2653, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.2740, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.3023, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.3297, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.4195, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.4263, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.4312, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.4361, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.4399, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.4707, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.4798, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.5034, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.5082, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.5136, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.5179, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.5290, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.6564, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.6636, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.6646, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.6724, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.6815, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.7558, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.7654, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.7660, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.7860, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.8321, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.8441, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
338.8877, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.0288, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.0786, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.1253, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.1510, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.1728, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.1767, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.1954, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.1617, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.2305, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.2558, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.2654, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.2709, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.3819, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.4092, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.4703, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.4786, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.4818, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.4899, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.5149, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.5214, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.5815, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.7311, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.7419, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.7904, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
339.9125, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.1003, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.1167, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.1792, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.1859, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.1901, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.1960, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.2019, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.2050, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.2404, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.2733, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.3126, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.4219, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.4396, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.4449, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.4471, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.4579, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.4969, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.5072, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.5157, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.5801, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.5926, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.6058, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.6301, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.7497, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.7751, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.8594, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.8652, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.8772, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.9096, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.9203, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.9549, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.9550, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.9647, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
340.9891, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.0366, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.1550, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.1927, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.2368, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.2483, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.2541, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.2969, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.3061, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.3433, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.3607, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.4292, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.4458, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.4904, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.6461, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.6458, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.6683, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.7187, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.7221, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.7391, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.7434, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.7805, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.7899, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.8128, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.8266, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.8489, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.9590, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.9657, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.9920, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
341.9963, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.0031, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.0081, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.0121, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.0164, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.0601, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.0711, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.0734, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.0981, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.2315, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.2675, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.2744, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.2793, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.3555, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.3677, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.3783, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
342.3894, 1.0000, 0.7692, 0.2308, 0.2308, 0.7692, 1.0000
